1	1633479	1633747	+
1	1633911	1633988	+
1	1634098	1634201	+
1	1634327	1634450	+
1	1634785	1635158	+
1	1635855	1635936	-
1	1636125	1636332	-
1	1636480	1636681	-
1	1636797	1636896	-
1	1637003	1637080	-
1	1637201	1637407	-
1	1637512	1637761	-
1	1637882	1638499	-
1	1638589	1640276	-
1	1640451	1641047	-
1	1641112	1641661	-
1	1641819	1641905	-
1	1642000	1642346	-
1	1642000	1642385	-
1	1642000	1649498	-
1	1642507	1645125	-
1	1642507	1649498	-
1	1645261	1649498	-
1	1645303	1645459	-
1	1645303	1645578	-
1	1645496	1645610	-
1	1645507	1645772	-
1	1645642	1645772	-
1	1645865	1645952	-
1	1645883	1645997	-
1	1645883	1646125	-
1	1645968	1646110	-
1	1646047	1655368	-
1	1646142	1655368	-
1	1646177	1655368	-
1	1649636	1652438	-
1	1652565	1655368	-
1	1655483	1657255	-
1	1655483	1657374	-
1	1657301	1657374	-
1	1657497	1658913	-
1	1659451	1662330	+
1	1660110	1668326	-
1	1666018	1668326	-
1	1668471	1669663	-
1	1668471	1675462	-
1	1669735	1670097	-
1	1670150	1671508	-
1	1671628	1675462	-
1	1673378	1674000	+
1	1675589	1676063	-
1	1676198	1676377	-
1	1676845	1690975	-
1	1676845	1692448	-
1	1691392	1692448	-
1	1700071	1700139	+
1	1700278	1700346	+
1	1700513	1700906	+
1	1701070	1701147	+
1	1701257	1701360	+
1	1701486	1701607	+
1	1702998	1703079	-
1	1703268	1703475	-
1	1703623	1703823	-
1	1703939	1704038	-
1	1703994	1704222	-
1	1704145	1704222	-
1	1704343	1704549	-
1	1704654	1704903	-
1	1705024	1705641	-
1	1705731	1707408	-
1	1705731	1707524	-
1	1707583	1708179	-
1	1707598	1708179	-
1	1708244	1708793	-
1	1708951	1709037	-
1	1709132	1709478	-
1	1709132	1709517	-
1	1709639	1712263	-
1	1712399	1716345	-
1	1712426	1716345	-
1	1716477	1719327	-
1	1716477	1719357	-
1	1719454	1721595	-
1	1721710	1722587	-
1	1721710	1722707	-
1	1722633	1722707	-
1	1722830	1723799	-
1	1722830	1723948	-
1	1722830	1724257	-
1	1722830	1734689	-
1	1724762	1730245	+
1	1724762	1735816	+
1	1725421	1734689	-
1	1732522	1734689	-
1	1732843	1735816	+
1	1734834	1735203	-
1	1734834	1738320	-
1	1735914	1736853	+
1	1738447	1738921	-
1	1739056	1739235	-
1	1739703	1744250	-
1	1739703	1745723	-
1	1744667	1745723	-
1	1753059	1753566	-
1	1753648	1754050	-
1	1753648	1754283	-
1	1754207	1754283	-
1	1754382	1754543	-
1	1754697	1755373	-
1	1754697	1756257	-
1	1755475	1756257	-
1	1756342	1756502	-
1	1756607	1756738	-
1	1756607	1756778	-
1	1756607	1757180	-
1	1756656	1757106	-
1	1756881	1757180	-
1	1757309	1758364	-
1	1757309	1759100	-
1	1757309	1761951	-
1	1759242	1759733	-
1	1759901	1761951	-
1	1762034	1765227	-
1	1765445	1778288	-
1	1765445	1778745	-
1	1765445	1779904	-
1	1779195	1779904	-
1	1780028	1780281	-
1	1787052	1787321	-
1	1787436	1789052	-
1	1789268	1790394	-
1	1790595	1793244	-
1	1793310	1804418	-
1	1804580	1806474	-
1	1806537	1815755	-
1	1806537	1825396	-
1	1815861	1817686	-
1	1815861	1817836	-
1	1815861	1825396	-
1	1817874	1825396	-
1	1825498	1832231	-
1	1825498	1839189	-
1	1825498	1890819	-
1	1839237	1839628	-
1	1839237	1890819	-
1	1839681	1890363	-
1	1891850	1892133	+
1	1915306	1915684	+
1	1915306	1916440	+
1	1915734	1916440	+
1	1915734	1916751	+
1	1916614	1916751	+
1	1916895	1916973	+
1	1917073	1917146	+
1	1918070	1918892	-
1	1918161	1918252	-
1	1918430	1918892	-
1	1918933	1919044	-
1	1919087	1919181	-
1	1922387	1922588	-
1	1922387	1922984	-
1	1922722	1922984	-
1	1923114	1923366	-
1	1923144	1923366	-
1	1923498	1923774	-
1	1923928	1924390	-
1	1924519	1925782	-
1	1925937	1926227	-
1	1926346	1926456	-
1	1926511	1926651	-
1	1926760	1926893	-
1	1927027	1927606	-
1	1927745	1928783	-
1	1928881	1930059	-
1	1930335	1938854	-
1	1938987	1939593	-
1	1939766	1940315	-
1	1940402	1942027	-
1	1942155	1944330	-
1	1944451	1946316	-
1	1946438	1946989	-
1	1947053	1955690	-
1	1955522	1955690	-
1	1955849	1956619	-
1	1955849	1959119	-
1	1956783	1959119	-
1	1959208	1959963	-
1	1960029	1963748	-
1	1963866	1964887	-
1	1965060	1966370	-
1	1966525	1968634	-
1	1968832	1970658	-
1	1970815	1971979	-
1	1972081	1972936	-
1	1973046	1974024	-
1	1974197	1985385	-
1	1985111	1985338	-
1	1985489	1986936	-
1	1987034	1988511	-
1	1988132	1988511	-
1	1988654	1988888	-
1	1988972	1990889	-
1	1990974	2003700	-
1	2014999	2015364	-
1	2019490	2023796	+
1	2019490	2024941	+
1	2022390	2024941	+
1	2023889	2024941	+
1	2025053	2025333	+
1	2025400	2025517	+
1	2025431	2025517	+
1	2025737	2027576	+
1	2027658	2028070	+
1	2027658	2028154	+
1	2028286	2029110	+
1	2028291	2029110	+
1	2028291	2029550	+
1	2029265	2029550	+
1	2029265	2029590	+
1	2029265	2029619	+
1	2029407	2029550	+
1	2029761	2029982	+
1	2049467	2049597	-
1	2049665	2049867	-
1	2050700	2055440	+
1	2051011	2055440	+
1	2055561	2056483	+
1	2055561	2059540	+
1	2055875	2056483	+
1	2056572	2059540	+
1	2059590	2071298	+
1	2059590	2135261	+
1	2073928	2098346	+
1	2073928	2135261	+
1	2074274	2135261	+
1	2074766	2135261	+
1	2075132	2135261	+
1	2075378	2135261	+
1	2082459	2135261	+
1	2098554	2135261	+
1	2104894	2135261	+
1	2111816	2135261	+
1	2116309	2135261	+
1	2133999	2135261	+
1	2135085	2135261	+
1	2135346	2144209	+
1	2144340	2145337	+
1	2144340	2145388	+
1	2144340	2146026	+
1	2144340	2148871	+
1	2144583	2146026	+
1	2145510	2146026	+
1	2146107	2148871	+
1	2148923	2150789	+
1	2150977	2155994	+
1	2156091	2169517	+
1	2169116	2169517	+
1	2169603	2171552	+
1	2169603	2172054	+
1	2171644	2172054	+
1	2172189	2172300	+
1	2172387	2173896	+
1	2174015	2174753	+
1	2174832	2175223	+
1	2175312	2181831	+
1	2175312	2184582	+
1	2181913	2184582	+
1	2182740	2183570	-
1	2182822	2183570	-
1	2183703	2183990	-
1	2184697	2184921	+
1	2185512	2186003	-
1	2185512	2193638	-
1	2186248	2186837	-
1	2187205	2189712	-
1	2189780	2192646	-
1	2189780	2192844	-
1	2189780	2193638	-
1	2192974	2193638	-
1	2193909	2193997	-
1	2193909	2194687	-
1	2193909	2198006	-
1	2194132	2194687	-
1	2194132	2198006	-
1	2198141	2198753	-
1	2198141	2201049	-
1	2201224	2203435	-
1	2201224	2203563	-
1	2203629	2206304	-
1	2203629	2212371	-
1	2206423	2206514	-
1	2206666	2207555	-
1	2212457	2212548	-
1	2212643	2220534	+
1	2229734	2302977	+
1	2232668	2302977	+
1	2248070	2302977	+
1	2303102	2303284	+
1	2303399	2303839	+
1	2304101	2304292	+
1	2304107	2304292	+
1	2304584	2306019	+
1	2306249	2306576	+
1	2321578	2324096	-
1	2324142	2336468	-
1	2332752	2336468	-
1	2336547	2336716	-
1	2336849	2357431	-
1	2355463	2357431	-
1	2357597	2358591	-
1	2358714	2372480	-
1	2371904	2372480	-
1	2372590	2374460	-
1	2374556	2375598	-
1	2374556	2384977	-
1	2378979	2379108	-
1	2379226	2384977	-
1	2385064	2385806	-
1	2385157	2385806	-
1	2385896	2387418	-
1	2387528	2388238	-
1	2388336	2389924	-
1	2388336	2391457	-
1	2389995	2391457	-
1	2391957	2395607	+
1	2391957	2395783	+
1	2393230	2395783	+
1	2395647	2395783	+
1	2395870	2397115	+
1	2397219	2399414	+
1	2397219	2400856	+
1	2399513	2400856	+
1	2400934	2402096	+
1	2400934	2402206	+
1	2402341	2403034	+
1	2405827	2406483	-
1	2405833	2406483	-
1	2406618	2406719	-
1	2406894	2408451	-
1	2406894	2408455	-
1	2406954	2408451	-
1	2408857	2409677	-
1	2408857	2410260	-
1	2408857	2410370	-
1	2410450	2410629	-
1	2410450	2412390	-
1	2410450	2413596	-
1	2410867	2412390	-
1	2426036	2430337	+
1	2430628	2478475	+
1	2467661	2478475	+
1	2476711	2478475	+
1	2478621	2479733	+
1	2479976	2480182	+
1	2479977	2480183	+
1	2480311	2484447	+
1	2484617	2486906	+
1	2486999	2487172	+
1	2487375	2487597	+
1	2487717	2489206	+
1	2489377	2489759	+
1	2489866	2491191	+
1	2491334	2494855	+
1	2492595	2493100	-
1	2493852	2494382	-
1	2494947	2495487	+
1	2495569	2496606	+
1	2496703	2496827	+
1	2497009	2497501	+
1	2497009	2498522	+
1	2497608	2498522	+
1	2498646	2498743	+
1	2498827	2499083	+
1	2499229	2499640	+
1	2499719	2502111	+
1	2502408	2503616	+
1	2502408	2503921	+
1	2502909	2503616	+
1	2503642	2503921	+
1	2509059	2509861	-
1	2509929	2510056	-
1	2510156	2510677	-
1	2510747	2511337	-
1	2510781	2511337	-
1	2511386	2511627	-
1	2511682	2512887	-
1	2513038	2514001	-
1	2514088	2514353	-
1	2514465	2515257	-
1	2514465	2515561	-
1	2515400	2515561	-
1	2515716	2518163	-
1	2518263	2518515	-
1	2518596	2519142	-
1	2519323	2519800	-
1	2519953	2520321	-
1	2520413	2520722	-
1	2520832	2521144	-
1	2520905	2521100	-
1	2521314	2521717	-
1	2521314	2526463	-
1	2521799	2525600	-
1	2521799	2526463	-
1	2521940	2526463	-
1	2529748	2529845	-
1	2530010	2530110	-
1	2530101	2545968	+
1	2550118	2551774	-
1	2550273	2550572	-
1	2550273	2550991	-
1	2550273	2554100	-
1	2550730	2550991	-
1	2552702	2553625	-
1	2553813	2554100	-
1	2554295	2554723	-
1	2554295	2555680	-
1	2555666	2556584	+
1	2555849	2556584	+
1	2555868	2556427	-
1	2556031	2556584	+
1	2556251	2556584	+
1	2556260	2556584	+
1	2556454	2559351	+
1	2556695	2556976	-
1	2556732	2557725	+
1	2557833	2558342	+
1	2558467	2558880	+
1	2558467	2559822	+
1	2559977	2560623	+
1	2560713	2561493	+
1	2560713	2561672	+
